11157,I'd rather hear Neal DeGrasse Tyson tell me about scientific mistakes in their assumptions than some WASP... http://t.co/tLec4vKUYd
1615,"&#8220;@Yankees: #Yankees and Red Sox are scoreless as we play in the 2nd inning.&#8221;
THE BAMBINO IS WATCHING!"
22070,This is fucked up lmao #whore #bitch which one are you? #cheaters better go to maaco #dead http://t.co/nQ56ZkPjhj
9389,Gay ass nigga &#128514;&#128514; bitch you thought you thought
10798,I never had any friends the entire time I lived in #Virginia. No one was cool to me. I hope those white trash Southerners all die.
24557,they shot another monkey lmaooooooooooo
10431,"I hate a extra ass bitch or an extra ass nigga . you're doing too much , just stop . It's unnecessary ."
13622,On the anniversary of 9/11 #ISIS &amp; Al Qaeda supporters each claim Ben Laden as their own as a show of their Jihadi authenticity #pathetic
12198,Karma is a bitch... http://t.co/U8uK4v7nwN
11226,"I'm about to spray perfume on your bitch because if I have to look at trash,it might as well smell decent &#9995;"
5649,"@brandonDGK420 the only boards I still have from them are just the tie dye ones, monkey edition, black and silver , and the newest ones"
22401,Up too early the damn birds are still chirping smh.
24647,we dem birds.
3931,"@LinzBella 
You date colored men?"
23422,You state it gook
22044,This girl is retarded
6683,"@midgetmadz shut your dirty dirt trap you limp knees, ashy footed, blue balls, isolated hamster wheel, no nipples bitch"
15215,RT @FoodPornsx: Oreo ice cream. ~ http://t.co/thrkAobdVj
17134,RT @RosieZaya1: Ur fucking white trash
13709,"Or ""don't vote for the cripple"" amirite? bigot MT @DawnnaDukes: Vote #VoteWendyDavis for Governor of Texas. http://t.co/LnAeW8CCoD"
6514,@kitten_nugget69 stfu dyke looking hoe.
14396,RT @BitchImaSavage_: Real niggas move in silence bitch niggas make a scene cuz they not really wit the violence
13888,Porch monkey 4 Life
2942,@DaDamnBone &#128514;&#128514; I'm Finna DM you the pic Bruh these hoes funny
18240,RT @_BaDunCHING_: This bitch.... http://t.co/3x1NOLV356
6972,@sassycrass She made fun of a suicide attempt. Mellie ain't that bitch to fuck with this season!
3125,"@EnglishBrit123 sounds like a good idea. But I want my word to be spread. Jews, niggers and commies alike."
21037,Some niggas save hoes
18343,RT @_SooFcknHomo: Yeen suckin yeen fuckin watchu doin hoe ?
10010,I also had a dream that I went to the FOB show and FOB was rude to me and @audizzle was getting badly hit on by some creep
9335,Fucking redneck queers and their game invites
1337,&#8220;@Jaydillz: The day you unblock me you will become a man again. But that won't happen so you just a bitch.&#8221; @iDisrespectHoez lol
4223,"@NYDNSports @Yankees ugh , @Espo4710 put one 420 dead center off him @StFrancisNews"
1689,&#8220;@_yesKala: It's so wonderful when you meet a dude that's not a bitch ass nigga these days &#128514;&#8221; &#128588;&#128553;
1068,"&#193;lbum de fotos: gaywrites: In the Making, a project by and for queer students at Harvard, highlights the... http://t.co/XZQ9XmaQTf"
10471,I hate that hoe oml &#128074;&#128074;&#128074;&#128074;&#128545;
16739,RT @OGMarcusC: !!!! &#8220;@RapAboutCereal: Jay Z verse trash. http://t.co/eYb3B08BTM&#8221;
1789,"&#8220;@iamkrause: No need to thank me, killing niggers is it's own reward.&#8221; 

Dis my pal from our graduation when we was 26"
12904,Morning trash http://t.co/xba6WWVO7m
13716,Or pollo
9403,"Get some H&#228;agen-Dazs ice cream bars, a whole lot, make sure chocolate, gotta have chocolate, man. Some popcorn, red popcorn, graham crackers"
14865,"RT @DGooods: Never trust a ""y'all so cute"" ass bitch &#128554; they just waiting to strike"
21884,They should have never gave a cracker a transmitter!!!!!! @realdjTV will flip when he sees this. http://t.co/cYCdbhbXkQ
4645,@Sarakateee @FaZe_Rain I wouldn't be proud that faze is in your family. He's horrible for one and two he's ugly trailer trash... #fazeisgay
4391,@PatriotsOrg Screw the ragheads.
8493,Cmon! Need a yellow for Wilson!
24133,know you don't like me cussss yo bitch most likely doesss
7042,@skrabah Don't my nigga me honkie
21162,Still downtown with these bitches.
3799,"@KenSuttling Yankees playing tonight in the Bronx,3rd game of the current series against the diamondbacks"
10158,I could go for a brownie right now
6596,@lord_jonesss none of my business ? Nigga if you get that I'm living with you lol and I'm stealing one of them bitches and 100k &#128056;&#9749;&#65039;
3205,@FuckBoiRik hahahaha youza fuck wigger
19171,RT @iFricanbabiiesx: Females be 14 acting 18 &#128684;&#128138;. Turning up like they 21 &#127867;&#127864;. Throwing the pussy like they 25 &#128049;&#128166;... But still can't pass Alg&#8230;
10532,I have no clothes that make me look like a redneck but I tried my best &#128514;
3494,"@ImToBlame listen cuntrag whore bitch, shit be expensive as fuck, man. We had to do PR first that one year, this year was the wedding so."
16273,RT @LouieVRee: Eating pussy is dangerous bitches be trying to snap your fucking neck
16028,RT @KingCuh: ouuua ita siana. alu polosi ho nifo NAMU TA'E.
16390,RT @MaryWCVB: Congressional Hopeful Richard Tisei stops in at Baker's Swampscott Rally. But still no Charlie. #wcvb http://t.co/uycfEng3B9
7372,@young_moniee what's this chinks email? I'm moving to China and slicing his throat
1114,&#8220;@Ashton5SOS: An itsy bitsy teeny weeny yellow pock-a-dot bikini&#8221; Polk Ashton. Polk
15365,RT @Goons_TXT: Only retards and dads roll Lawful Good.
9978,I ain't been to the fair since I was like 8 and I haven't wanted to go since then either for some reason. Too many niggers for me
10982,I thought that bitch was trynna line me&#128553;
22422,Video: On The Record: Charlie Baker http://t.co/lXK0YyCVR4
18067,RT @WhoIsTie: Can't keep stooping for these hoes. I know better
16627,RT @NerdistDotCom: Forget your typical graduation speech. Charlie Day manages to be hilarious AND inspirational in today&#8217;s MIFVOTD: http://&#8230;
979,"&#128514;&#128514; niggas sending screenshots of me to they bitches like "" stop texting cuh "" &#128557;"
14173,RT @AmberrrNicollle: You're such a fake bitch hahaha
2851,@ChrisTrondsen @IM5band #askim5 would you rather drink squirrel pee or Johnny Depp's wig in Charlie and the Chocolate Factory?
5272,@Zohdaa fags
13362,Niggas/bitches cheat cause mf's always think they gettin played
18536,RT @alexishope_2014: You got niggas &amp; I got bitches but I want you... &#128149;&#127926;
10523,I hate you niccas! Lol http://t.co/NqSYeQhGOZ
23088,Yall know Skip Bayless is about to slit his wrists over Romo! Lol
11318,I'm literally about to scream and throw a bitch fit if people don't hurry the fuck up.
8117,Blow up the pussy like Hussein. Bitch look at me crazy like who's sane? @RavenxMiyagi
11734,Im just a young niggah tryna live my life long
321,"""@complex_uk: Ashley Young has tried to deny that bird s*** landed in his mouth ---&gt; http://t.co/mlr5eWgonK https://t.co/AvCHFj7reM"" hahaha"
21693,There's a special place in hell for people who slam on their brakes for yellow lights &#128532;&#128299;
21128,"Spending money on these hoes , nigga you aint fuck SHIT &#10071;&#65039;"
6511,@kirstynehbu faggot
3125,"@EnglishBrit123 sounds like a good idea. But I want my word to be spread. Jews, niggers and commies alike."
5006,@Titan4Ever2488 how are Yankees games on the radio? Good announcers?
12962,My best friend loves Justin beiber what a fag &#128557;&#128514;&#128557; @Cryystalina
2553,@BarbaraF321 @ThirtyBirdy wow and there are white people and there are crackers. Guess which one u are.
21269,Taco Bell is super trash when you're sober
966,&#128514; &#8220;@BossmobbE: Racist all month .. Fuck u honkey&#8221;
5442,"@_westwest_yall @phampel WooHoo! New Black ""Kill Cracker babies"" Panthers to the rescue! #racist #trash #thugs #Ferguson #fergusonriot"
11021,I want a cowboy killer
21394,That fucking slutty beaner
7877,Ayy Carlton is a ghetto school now #SwitchedAtBirth
3121,@EmmaLouisaSuttl Hit the clam chowder.Thanks for the wishes and the card
5149,@Willstreakk @Tycff10111 by trash I meant u lmaooo
6993,@schola_gomes oh I'll make you some brownies alright;)))
20593,STFU BORIS FAGJO! RT @Maxin_Betha Cause he a faggot!! Makes sense now right?? RT @ChannyMaraj Bran prolly real nurturing lol
9189,"Free patterns - Adorable crochet borders Butterfly, ladybug, flower bumblebee and hat edging, trim, http://t.co/FOtJbqWyEg"
17007,RT @RachieSoul: These hoes ain't loyal
22100,This my dog telling me he is done playing frisbee for now.. lazy mutt http://t.co/l4AocjczsH
7404,A MESSAGE FOR ALL OF HUMANITY ~ Charlie Chaplin @mobengalfan @DISL_Automatic @mikehoho http://t.co/itDIRcNt7y
9057,Fat ass hoe holding up the machine
21663,"Then I went inside, in order to hide from mutant bird"
7535,"Ain't shit like fucking another nigga bitch and askin her ""who pussy is this"" and she say yours lmao no bitch im stealing this pussy lol"
21258,T up bitch no chaser needed Tsu HC2k14 http://t.co/YXHDIszIMl
16642,RT @NicoRomero23: EDM music is trash af and annoying
23789,eggnog trash
3596,@JadeGreenleaf fag
1910,&#8220;@sportspickle: The fruit of the modern Yankees farm system. http://t.co/LfWC3LSRjO&#8221; Joba the Nut.
441,"""Eat the pussy like a real nigga hungry"""
20440,RT @zee__emm__gee: I immediately become the biggest bitch when I'm sick. Like I just need to be taken care of lmao
20973,So niggers really believe Phelps just smokin on a regular huh? Tell me now &amp; I'll log off for the night
22588,What a fucking faggot
17073,"RT @RealTimeWWII: 6000 people/day now being deported from Warsaw ghetto, packed into cattle cars for rail trip to Treblinka death camp. htt&#8230;"
699,#Dutch farmers are white trash.
12307,Lakers fans will feel the pain the Yankees fans are feeling today at the end of basketball season.
24044,if i were to die and be resurrected as an animal id be a howler monkey
23218,You a hoe if you crying because yo ass pregnant. It was all smiles while you was riding that dick bitch.
20610,"Same reason u look like anthony davis with them eyebrows""@RyanH_Slick: Why the fuck do niggers act so different when girls are around?:-S"""
11907,It stinks in here must be then pussy ass niggas talkin shit #tomyfacebro test me
11406,I'm sure @AFP would add this helpful parenthetical explanation if these were redneck peckerwood teabaggers. https://t.co/zkqg5WfE5R
18696,"RT @bruhlmaoo: When bae sings ""it ain't nothin to cut that bitch off"" with too much enthusiasm http://t.co/2rwY1h0D0F"
23763,do you think all the rice fags are at McDonald's?
4516,@Rene_gadeCowboy Of course. I was being bitch. Learned from my mom how to make a guy feel like he's 1 foot tall.
8463,"Chill RT @PhillyTheBoss If I ever become president Imma ban Henny from America..... For a Day, just to see you negroes panic. ""gotcha bitch"""
21371,That bitch is corn fed
5058,@TweetfrmtheSole it&#8217;s the entire pats bandwagon. They&#8217;re faggots
19359,RT @jfkirtley: Reds haven't lost a series at Yankee Stadium since 1961 World Series #76 #08 #12
4442,@Prophzilla I don't hate that he blew up from 3005 like a hipster but I hate the faggots who say they love his music based off his worst +
916,"#teabagger state like mississippi opposed to minimum wage, child labor laws, unions, is pro-scab, sweatshop work - pretty much #SLAVERY."
2231,2 hoes 1 dyke
8891,Dumb bitch https://t.co/We46wO15nI
219,"""@RTNBA: Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes http://t.co/QCtPLxHEXM"" ....dudes a fag"
23511,"Youre a fucking ugly bitch, I wanna stab you to death and then play around with your blood -Patrick Bateman"
6807,@ovoxokatie hoe stfu
21088,"Sometimes ppl stay married cuz it's convenient. When u constantly bitch &amp; complain &amp; sleep in separate rooms, it's time to reevaluate."
12933,Musta let dem retards out to food shop. One just step on my boots in da Foodtown. Y'all know not to step on a niggas shoes
22994,"Wow my cuzin dont like lil snupe, this niggah trippin"
17514,RT @TAXSTONE: Y'all bitches sending inviatations to the wolves than get mad when they at ya door
3018,@DevilFzyq @DevilElyie @TehDevilClan shut up fag
10711,I love fuckin wit people. I be givin greedy ass nigas old as crackers wit expired cheese dey be callin me like&#8221; nigga im shittin likea goose
19023,RT @funkQdelic_ACE: Waka Flaka a lucky retard lol
1694,&#8220;@alicia_688: You aint special niglet RT @Vice504fly: When I'm chilling wit Greg ppl walk up to me to ask me to take pics&#8221;hatin
16124,"RT @LVL_KY_Events: Nov 22,2012: Thanksgiving Dinner: 2:00pm: Proof on Main. A day being preoccupied with a giant bird in your... http:// ..."
19645,RT @maycie32: @Whitecholo23 np big nig nig
16348,"RT @Macbeth870: #bowebergdahl There hasn't been a trade this lopsided since Babe Ruth was traded to the Yankees for ""No No Nanette"" cash."
6732,@mrgeology no you ignorant cement headed hillbilly. You said taxing. Cant you fuckin read you fucking knob gobbling douchebag
14528,RT @Buckm00se: if i dont get drafted for the squad we gonna have some problems drop the faggot jesus
10556,I hope out making they moneyy..lol RT @Broski5519: Aye... whr da hoes at..????
11075,"I went to see This is Where I Leave You, at a movie theater with tables and real food! It was fun. I ordered a brownie dessert. :P"
3047,@DoeMostDope @mattrbennett209 @JohnnieGoings ha booner has that twitter @boone_boone5356 ha
24099,"it means that im following orders and being subordinate. sue me, ya dyke"
23316,You got me faggot
16631,RT @NewLegendaryEra: Twitter gives bitches unrealistic views of what a relationship is gonna be. If y'all fight. This nigga ain't comin to &#8230;
3479,@Iemonaids right in the pussy
5728,@chemicalkidss this bitch look like a fucking white trash Trailer park queen lookin man bear pig. http://t.co/fqyXLJYIET
19149,RT @iDntWearCondoms: A woman never cheated unless a man drove her to do it... Men only cheat for new pussy
5099,@VinniePolitan kill the coons!!!!!!
15208,"RT @Fly_Boy_Smooth: Man y'all hoes gotta chill with this going natural bullshit, it's only a few who can actually pull it off but the rest &#8230;"
1471,&#8220;@PubesOnFleeK: My tweets trash&#8221;
180,"""@MLBNetwork: Stay tuned to @MLBNetwork for an update on the report that @Yankees 1B @teixeiramark25 will be out 8-10 weeks"" @dliming35 #bum"
18572,RT @antglizzygg: Tell your bitch that I'm that nigga now
10709,I love flirting with money don't no other bitch get my time or my eye&#128527;&#128527;
18933,RT @dsrtvet: @FoxNews @tjoy7 And I don't have any confidence NONWHATSOEVER in you Barack! You're the sole reason why this country is in thi&#8230;
12324,Lawd Jesus lets pray for these hoes &#128591;&#128079;&#128079;
20113,"RT @teapot: Stuff broke loose, must not panic and share GIF instead http://t.co/JL4GuIeJ84"
6378,"@kcSnowWhite7 @SamSaunders42 don't forget nappy headed, butt ugly bitch, who's married to a Muslim"
9346,Fuk wit a real nicca
6649,@mayormcginn @usmayors @SenFeinstein White people need those weapons to defend themselves from the subhuman trash your sort unleashes on us.
22088,This kid looks like a retard when he tries hiding his phone... so obvious
22302,Twitter is for fags.
3070,@Dre_thinks that damn coach ain't never called back bitch ass
22882,Why give a bitch ur heart when she'd rather have a purse. Why give a bitch an inch when she'd rather have 9. These hoes aint loyal #lilwayne
777,#SouthCarolina is full of white trash
4227,"@NYRKelsMads 
I gots to be bein colored and all"
14017,RT @2Live_Que: So y'all just gone look past the fact that this bitch sucking a dick cause her edges laid? I swear hate you bitches &#128530; http:/&#8230;
22798,White bus drivers are all white trash. #LosAngeles
14235,RT @Asshole_God: Hate fags? The answer's yes.
5565,@b1gsean21 lets just say hellen keller makes better brownies
11444,I've seen #MajorLeauge with Charlie Sheen...........and the #Giants committed sin when they worshipped #barrybonds as a batting coach&gt;
2178,"...you're white, aren't you? *rolls eyes* RT @DidntDoNuffin: @DreaaaLove RIP to my NIGGA Trayvon, a worthless spear chucker"
11450,IM our here filling these hoes jaw side
22156,This week's RFN segment is in the can. I discuss Idaho being a faggot marriage state just like Washington.
17022,RT @RakwonOGOD: U hoes going to church this morning like y'all wasn't busting it wide open for niggas about 4 hours ago
3835,"@KingHov1313 i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week...."
9308,Fuck you fuck you you stupid cheating bitch go lick a dick and die ur a stupid nigger bitch
4477,@RPopBox @boxing Yeah he definitely wasn't the same guy who fought Lara but he cuts the ring off well which should be a huge boon to Canelo
22283,"Tryna get to home like base to base to base, closet looking like planet of the bathing apes"
24628,u stupid bitch
15410,RT @HBCUfessions: So my homegirl fucked this alpha but little does she know she's just sloppy seconds... How my pussy taste- FAMU
24690,why are these freshman so ghetto lmao
10725,I love the acoustic domes in the hallways. Favorite place to sing in public. No lie. http://t.co/G6Az9ryUbQ
11386,I'm so glad I don't wake up lookin like one those Medusa lookin bitches
10515,"I hate when people tell me I have to many tattoos, and they make me look ugly. Like bitch fuck you"
24576,this guy is the biggest faggot omfg
18600,"RT @aychmoore: most teachers abuse their position, there's teaching with discipline and there's being a cunt, most are cunts"
9058,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
15293,RT @FunnyPicsDepot: pussy ass nigga http://t.co/lXONrmTQTK
1302,&#8220;@HighClassCapri: @what_evaittakes no bitch hurry up lol&#8221;im so hungry I can't focus&#128553;
17085,"RT @ReginaPucket: http://t.co/6nqmor8ybC BREAKING DAWN/ I often think about what used to be and was
With rose-colored glasses and a gentle &#8230;"
18477,RT @_missvain: Lmfaooooo &gt;RT @sirTurn3r: Lmaoo Thats what u got from this? RT @waddupivy: Dougie be yamming the coon all that beat boxing &#128553;
459,"""Hey go look at that video of the man that found the kidnapped girls in Ohio........what a nigger"" - #shitmybosssays"
15704,RT @JFish13: Where has this been all year? But still #FireCashman #Yankees
9247,Fuck boi fag
21558,"The funny thing is the daughter never got kicked out on her one night stand, I didn't have the courage to tell her, her mom an official hoe"
10122,I can't fuck any ol bitch niggas be desert dicks out here&#128557;
2065,"' If this ugly ass niggah can be with her , I can too . Tf she with Chuu Baka for anyways this niggah look like a... http://t.co/lVNDRDPpQT"
13615,On GC I l8v3 dis bitch http://t.co/DmxSOT02Qg
19269,"RT @ispeak_sarcasms: Niggas expect you to pull this out when they ask ""where the hoes at"" http://t.co/kmNE99r3Re"
12071,Jihadis seem to be more upset over the location of the Jedah conference in #Saudi than its purpose #ISIS
19825,"RT @paul_lander: Yesterday, the caged bird sang the blues. RIP #MayaAngelou."
6340,@karlamorenoo just look for the realest niggah on rosecrans that be me lol
17381,"RT @Soy_Brent: steal a nigga's bitch, don't steal a nigga's tweets."
19332,RT @jaymesshaylan: fuuck jalens a slow bitch!
3637,"@Jazwau &#128528; who did you rob, them hoes like 4 online"
2816,@ChaleCarlo5 fuck outta here and go put some more trash ass ink on your faggot ass self pussy
3503,@ImpactParasite just fuckin roasted this faggot
13693,Only white people use the word cunt. Todd really is taking over
19041,RT @gferguson8: @MSoltan18 @WBDyllon_ @KoredeB9 Messi is trash
13137,"My reaction when a spoiled white kid says ""nigga"" like they a thug. #everytime #whiggers http://t.co/FZvwC7AskW"
7697,Am ghetto http://t.co/kgu2SePIQZ
2444,@AndrewJBurns1 @Tommy_Russell_ homo ass crackers
19622,RT @magicjuice: #giantduck #pittsburghduck #yellow #livestream #wpxi #nofliter @ Duckburgh http://t.co/AnAX2lzcRi
4097,"@Midnight_Snacka bitches like u be proving my point, u speak on shit u know nothing about I got a fucking at studio movie grill just stfu"
2695,@BrotherDiabeats take your queer ass dubstep out of here
21869,"They hardly get sex...so when the opportunity of sick presents itself, their giving you some pussy...and boy are they generous"
13169,"NBA, handle your zebras."
9925,How long are they going to let the fools in #Ferguson continue? Stop pussy footin' &amp; disperse them by WHATEVER means necessary!
23113,"Yea I'm illiterate, hot as a skillet bitch. &#128079;"
17874,RT @TweetLikeAGirI: Cinco de way ho http://t.co/cM9JHHK41Y
801,#WhatWouldYouChangeAboutYourPast the hoes I wasted time with
2989,@DeArionBASEDGOD Kendrick is not better than papoose or drake
11939,It's fact that a male brain cannot always hear the high pitched voice of a women.. So bitch don't get mad..I really didn't hear you!!
19351,"RT @jerrilyn71: ""@HistoryGoon: hey dicklicker! it says im happily divorced not bitter! homophobic? im not scared of queers..i hate em! fudg&#8230;"
8484,Clan of retards...
994,&#128514;&#128514;&#128514;&#128514; RT @MREEUH: when you're trying to relax but your pussy is shooting out light beams http://t.co/5eHbmr8TKo
12767,Marcus Smart belongs on the Celtics. Both trash. It was destiny.
16766,RT @O_ShitItsLaura: With ma bitch c: @yadirasarmiento
22890,Why is my mother bothering me about the trash? It's my day off leave me alone and stop nagging
1562,&#8220;@TheManOnCampus: &#8220;@VSamone: @5HAWTYYY smoking skating twerking&#8221;I'm innat hoe&#8221;yas
24410,"she pooted &#8220;@Not1FuckisGiven: Either Young Thug gay, or this bitch pooted https://t.co/g0FgRX7dju&#8221;"
15344,RT @GhettoViine: Dumb bitch https://t.co/JdSvCGQFQn
22208,To the senior class: there will be Oreo funfetti bars in the den this morning &#128538;
4200,@Ms_Marrie i think i need to see said bitch in question
3871,@LCisTJ ; so you about to purpose to Charlie?
12624,Lol you're a cunt liar and I hope you drop dead k :-)
5716,@chanelisabeth that nigger music
7246,"@valonfox13 not no but hell no, when blk. stop sayin nigger I will, what they can have I can have. this is america"
22889,Why is it everytime I go to cracker barrel the girl with great tits that seats you who is your waitress nope its the chick with 2 teeth
10180,I dnt let NOBODY borrow my shit&amp; i let My girlfriend got my sweats lol thas how u know she runnin shit...u otha hoes cant get a sock from me
17606,"RT @ThatBajanKidd: #NeverAskABlackPerson if her hair is hers . she will hit you with a ""bitch i bought it , so it's mine"" ."
3744,"@KHShan @VictorB123 Oh but those last few that did.. Charlie, Wilma, Jeanne..."
14486,"RT @Brit_Stratton: Me: My bitch face is on point. 
@zzachbarness: That's 24/7. 

#Thanks"
10186,I don&#8217;t talk trash regarding sports.
17908,"RT @Tyler_Weddle_23: &#8220;@Sexualgif: ""I hate that hoe already"" &#128514;&#128128; http://t.co/JzBcCsn75h&#8221; &#128514;&#128514;&#128514; this shit cracks me up!"
18862,RT @davidcomanhidy: It is well known that @centerplate supports cruelty to birds. #saveanimals-sign this petition: http://t.co/t07KZ5myEv h&#8230;
10121,I can't fuck a scary hoe.
20042,"RT @sofuckingSwazye: ""mayonnaise colored benz i push miracle whips"" http://t.co/BmXuyP8ehH"
6998,@seansteiger31 @ me then faggot
776,#SomethingIGetAlot Are you... asian? black? Hawaiian? gay? retarded? drunk?
23098,Yankees great Joe DiMaggio reportedly used to beat wife Marilyn Monroe. Here she is in 1954 announcing divorce http://t.co/blS7dalMiF
5919,@elchavaloko who cares tbh ones a shitty dirty Argentino &amp; the other is a feather fisted nigger
22779,Where the hoes at ? We looking for the hoes AYEEE
7253,@vernon1488 town . At a movie with friends. I stabbed a nig 3 times and got sent to prison. Justice?
24156,lmao I s2g having roots with yellow/white hair makes it look so dirty I'm &#128567; http://t.co/SqbYdUiZr8
10601,I just wanna slit this mf throat
15406,RT @HBCUfessions: I guess my confessions trash because none of them got posted- FAMU
9584,Gucci fucked a lot more famous bitches but he the type to not have to speak on it.Wonder who opened their mouth?
18027,RT @WatkinsRaequan: This bitch just blew my high
11848,Is Hillary the &#8216;dodo bird&#8217; candidate? http://t.co/3FyoSi28Jm via @worldnetdaily
8309,"Can I have a bad bitch without no flaws?
Come to meet me without no drawers?"
17157,RT @SCAR_49: @16stanleys @odale_ese118 hahah that niggah got hella checked ! Do your thang Uce. #PowerCouple
9389,Gay ass nigga &#128514;&#128514; bitch you thought you thought
19258,"RT @intelwire: Significant number of US tweets were Americans flipping the bird to IS. UK, not so much."
21289,Tattoos are about expression not meaning. One mans trash is another mans treasure &#128161;&#128176;
846,#milesthompson #goauche #wetback #ca http://t.co/g3Ze8bqLPG
846,#milesthompson #goauche #wetback #ca http://t.co/g3Ze8bqLPG
4403,@Pepper_Redbone @Yankees @Mets I miss the pizza! The passion.
9538,"Got my own place , pay my own bills &amp; rent &amp; 2 jobs. Tf am I worried about a next bitch for?"
8629,"Damn lol &#8220;@Pearls_N_Kisses: Take a picture, it last longer than staring like a weird ass bitch.&#8221;"
6590,"@lloyd7121 @jjauthor @petermickley 
Approximately 1/2 in one crash. There wasn't supposed to be that many members of a seal team on one bird"
5728,@chemicalkidss this bitch look like a fucking white trash Trailer park queen lookin man bear pig. http://t.co/fqyXLJYIET
16191,RT @LiamGeraldShone: @vernon1488 @AranNicolWHUFC @DSaend get fucked you racist inbred hillbilly fuck
3044,@DjChubbESwagg this like a retarded wu-tang clan
22437,WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs http://t.co/uHZ1qKcrJE
7704,"Amber Rose is one of those bad bitches who ""only get along with dudes"""
11938,It's either your getting pussy Or are one what will it be?
16229,RT @LilyBean1313: And I thought I had a problem! #Oreos http://t.co/jfrBKzE1T5
676,"#BlessJesus Amos 3:3 - Can two walk together, except they be agreed?"
19965,RT @samzbikowski: @TonyJRodriguez dude I had a video of these birds at my work fuckin
4826,@TMZ @britneyspears mickey mouse ears hat....and tail for that matter.
8362,Can't take u coons nowhere &amp; I mean nowhere
22443,WTF I'mma do about my legs Charlie Murphy...
19262,"RT @iowahawkblog: Whatta co-inky-dink: IRS cancelled contract with email backup company right after Lerner's computer ""crash"" http://t.co/Z&#8230;"
15623,RT @ImNeverChillin: Bitches hate kim k &amp; bring up she sucked dick too get famous . Yall bitches suck dick &amp; barley get a text back soooooo &#8230;
1180,"&#8220;@Chrissy_Cindy: If a bitch tweet ""I lose interest fast"" slide in her DMs cause she a Thot&#8221; good looks"
12379,Lets finish strong Yankees
4337,@OldManRo you should check it out... it aint animated and has Charlie Murphy in it
3278,"@God_loves_biebs Go pray in a church or something fag, no one cares about your religious bullshit."
19918,"RT @rickygervais: Have a great day, you lovely fellow apes :) http://t.co/jZL7filv0q"
6395,"@kfocht735 Nope - got lucky - some washing on the slopes, gonna make it a little rough combining but feeling very fortunate today"
6055,@gvvenivere learn how to type ya hillbilly
3260,"@GingerDemoness @RiotCast @weirdmedicine 
I wants to call bouts my vitaligro but I ain't sho if you a doctor fo da colored folk"
611,"""You hit no lights, no line for toco bell at 2 in he morning, and Diana's back in her house. It's a miracle"" - Charlie @dianaaaxo"
6091,@heyrmbr probs that fag Vhia
8906,ESPN keep hiring these dyke bitches and gay Spanish niggas to talk sports
20671,Seem like da colored folk be gettin in da way lately. I just sayin
3012,@Derek_Kirchner7 @tori_mills02 fags&#128567;&#128567;
22848,Why are people saying don't let guys treat you like a yellow starburst? That's my favorite.
18671,RT @blackrepublican: Spike Lee is one of those [wealthy] people he bitches about that's causing gentrification.
9831,Hit a bitch with a car bomb.
22868,Why do so many filthy wetback half-breed spic savages live in #LosAngeles? None of them have any right at all to be here.
718,"#HelloBrookland! We're here at the @MonroeStMarket opening! Serving free samples of cider, vegan sliders, brownies! http://t.co/BW9uYtLQu1"
9505,Good pussy change ya life! &#128514;&#128557;
22614,What manner of black folk take their kids riding in the ghetto to point out misplaced youth and victimized &amp; cursed brethren and say:
13685,"Only people not home right now are nurses, hoes, &amp; niggas tryna hit them hoes&#9996;&#65039;"
24307,oh well. he's a fag anyways.
16418,RT @Meet_Nallah: &#8220;@mckenxcassie: Some of y'all hoes so worried about y'all eyebrows y'all forgot y'all had a mustache &#128514;&#128557;&#128557;&#8221; LMAO
1385,&#8220;@LilReese300: No yu can't get no money yu silly hoe...&#8221;
8427,"Charlie Kimball: ""I had nowhere to go"" http://t.co/x5gyZ46koT #IndyCar #MAVTV500"
8515,Conan Obrien needs to get a life with that $80 million..monkey food maybe.
4065,@McwilliamsBrett shut your legs hoe
6781,@nosfiend215 @faggot696969 niggers
5248,@ZP3_ the little girl Tom Sawyer gets trapped in the cave along with Injun Joe and almost die. injun Joe dies and they find his treasure
8108,Black people like @ChiefKeef disgust me laughing at someone who died dumb monkey ass niggas like you need to be locked up just for stupidity
2902,@CrackerJhak Because you're a fag
14769,"RT @Coolie_GBE300: It's 2014 &amp; you niggas still runnin round sayin ""Yall don't eat pussy"". Y'all must be suckin dick."
23030,Y'all dumb bitches out here FUCKING UP
19466,"RT @kristajayMFC: No mom. Im not ""dramatic /immature"" i just have fucking mental problems and youre a bitch and a cunt."
2146,*after BO1 RT @TheGodWriter_: @iDocLyfe Bruh lol I retired after mw2 because everything was trash afterwards.
21481,The #south of the US is white trash.
18156,RT @Yankees: Remember when we paused an All-Star Game to honor Mariano Rivera? #tbt http://t.co/PqEDosogLo
23049,Y'all suck on flappy bird
24085,inb4 you unfunny nigger kill yourself
19315,RT @jakeburnsmfc: @staycoolwheels @BloggerBoxing because hillbillies like sports to...
13247,New @TimbersFC jersey should be yellow with a green chevron stripe like charlie brown's jersey
15661,RT @ItsChee_: Whipped https://t.co/uCV3Hrjatv
5388,@_angelaaau hey fag i &lt;3 you
22296,Tweekin hoe &#128526;&#128175;
